original_file	pop	indiv_count	sample_value	replicate_number	min_allele_freq	est_type	est_ne	95ci_low	95ci_high	overall_rsquared	expected_rsquared	indep_comparisons	harmon_mean_samp_size
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	32	50	1.0	0	0.01	ld	323.3	291.8	362.0	0.0223	0.02128	319932	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	33	50	1.0	0	0.01	ld	330.4	297.8	370.7	0.02228	0.02128	323127	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	34	50	1.0	0	0.01	ld	379.1	336.9	433.0	0.02215	0.02128	319940	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	35	50	1.0	0	0.01	ld	230.6	213.5	250.6	0.02271	0.02128	308100	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	36	50	1.0	0	0.01	ld	439.7	383.9	513.7	0.02203	0.02128	315961	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	37	50	1.0	0	0.01	ld	347.2	311.1	392.3	0.02223	0.02128	315965	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	38	50	1.0	0	0.01	ld	471.5	408.2	557.1	0.02198	0.02128	317549	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	39	50	1.0	0	0.01	ld	271.0	248.3	298.1	0.0225	0.02128	318342	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	40	50	1.0	0	0.01	ld	276.2	252.3	304.9	0.02247	0.02128	307310	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	41	50	1.0	0	0.01	ld	345.2	309.4	389.9	0.02224	0.02128	315179	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	42	50	1.0	0	0.01	ld	584.1	491.2	718.8	0.02184	0.02128	322335	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	43	50	1.0	0	0.01	ld	354.5	317.0	401.6	0.02221	0.02128	316763	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	44	50	1.0	0	0.01	ld	296.8	269.6	329.8	0.02239	0.02128	311233	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	45	50	1.0	0	0.01	ld	286.1	260.6	316.7	0.02243	0.02128	310442	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	46	50	1.0	0	0.01	ld	423.3	371.2	491.6	0.02206	0.02128	315172	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	47	50	1.0	0	0.01	ld	261.0	239.3	286.7	0.02254	0.02128	304988	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	48	50	1.0	0	0.01	ld	419.0	368.0	485.9	0.02207	0.02128	315961	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	49	50	1.0	0	0.01	ld	374.5	332.3	428.5	0.02216	0.02128	304214	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	50	50	1.0	0	0.01	ld	379.1	336.5	433.4	0.02215	0.02128	314384	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	51	50	1.0	0	0.01	ld	338.9	304.2	382.2	0.02225	0.02128	312011	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	52	50	1.0	0	0.01	ld	267.3	244.9	293.9	0.02251	0.02128	312015	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	53	50	1.0	0	0.01	ld	349.1	312.7	394.8	0.02223	0.02128	315966	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	54	50	1.0	0	0.01	ld	298.6	271.3	331.7	0.02238	0.02128	315962	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	55	50	1.0	0	0.01	ld	323.2	291.1	363.0	0.0223	0.02128	304210	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	56	50	1.0	0	0.01	ld	246.3	227.0	269.1	0.02262	0.02128	307320	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	57	50	1.0	0	0.01	ld	450.0	391.8	527.7	0.02201	0.02128	315974	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	58	50	1.0	0	0.01	ld	351.8	314.3	399.0	0.02222	0.02128	306544	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	59	50	1.0	0	0.01	ld	252.5	231.9	276.9	0.02259	0.02128	298031	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	60	50	1.0	0	0.01	ld	478.6	412.8	568.5	0.02197	0.02128	308876	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	61	50	1.0	0	0.01	ld	267.9	245.0	295.2	0.02251	0.02128	301106	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	62	50	1.0	0	0.01	ld	223.4	207.4	242.0	0.02275	0.02128	312809	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	63	50	1.0	0	0.01	ld	285.2	259.6	316.1	0.02244	0.02128	302653	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	64	50	1.0	0	0.01	ld	310.1	280.5	346.2	0.02234	0.02128	309666	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	65	50	1.0	0	0.01	ld	362.2	322.6	412.3	0.02219	0.02128	306543	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	66	50	1.0	0	0.01	ld	240.2	221.5	262.1	0.02265	0.02128	301103	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	67	50	1.0	0	0.01	ld	245.9	226.3	269.1	0.02262	0.02128	296496	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	68	50	1.0	0	0.01	ld	300.4	272.3	334.6	0.02238	0.02128	304200	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	69	50	1.0	0	0.01	ld	384.3	340.1	441.1	0.02214	0.02128	305757	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	70	50	1.0	0	0.01	ld	212.3	197.4	229.4	0.02283	0.02128	300338	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	71	50	1.0	0	0.01	ld	374.5	332.7	427.8	0.02216	0.02128	311234	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	72	50	1.0	0	0.01	ld	323.0	291.0	362.7	0.0223	0.02128	305771	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	73	50	1.0	0	0.01	ld	256.8	235.7	281.8	0.02256	0.02128	301879	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	74	50	1.0	0	0.01	ld	333.0	299.0	375.3	0.02227	0.02128	304206	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	75	50	1.0	0	0.01	ld	353.9	315.0	403.2	0.02221	0.02128	290385	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	76	50	1.0	0	0.01	ld	307.6	278.1	343.7	0.02235	0.02128	301099	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	77	50	1.0	0	0.01	ld	365.9	325.3	417.4	0.02218	0.02128	302654	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	78	50	1.0	0	0.01	ld	435.4	378.5	511.7	0.02204	0.02128	289620	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	79	50	1.0	0	0.01	ld	235.5	217.5	256.6	0.02268	0.02128	300335	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	80	50	1.0	0	0.01	ld	352.8	314.6	401.2	0.02222	0.02128	296487	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	81	50	1.0	0	0.01	ld	270.2	247.0	297.8	0.0225	0.02128	303433	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	82	50	1.0	0	0.01	ld	276.7	252.0	306.5	0.02247	0.02128	288874	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	83	50	1.0	0	0.01	ld	305.1	275.5	341.3	0.02236	0.02128	290391	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	84	50	1.0	0	0.01	ld	305.3	275.9	341.2	0.02236	0.02128	295723	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	85	50	1.0	0	0.01	ld	287.6	261.2	319.6	0.02243	0.02128	292666	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	86	50	1.0	0	0.01	ld	251.8	231.4	275.9	0.02259	0.02128	300323	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	87	50	1.0	0	0.01	ld	344.6	307.8	390.9	0.02224	0.02128	293430	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	88	50	1.0	0	0.01	ld	352.5	314.6	400.3	0.02222	0.02128	301883	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	89	50	1.0	0	0.01	ld	308.4	278.4	345.4	0.02235	0.02128	291915	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	90	50	1.0	0	0.01	ld	288.1	262.1	319.6	0.02242	0.02128	304205	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	91	50	1.0	0	0.01	ld	302.0	273.5	336.7	0.02237	0.02128	301878	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	92	50	1.0	0	0.01	ld	339.0	303.3	383.8	0.02225	0.02128	293429	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	93	50	1.0	0	0.01	ld	220.6	204.6	239.1	0.02277	0.02128	298796	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	94	50	1.0	0	0.01	ld	287.8	261.3	319.9	0.02243	0.02128	291149	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	95	50	1.0	0	0.01	ld	307.9	278.4	344.1	0.02235	0.02128	301873	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	96	50	1.0	0	0.01	ld	297.5	269.5	331.7	0.02239	0.02128	294963	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	97	50	1.0	0	0.01	ld	314.8	283.9	353.0	0.02233	0.02128	298022	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	98	50	1.0	0	0.01	ld	298.6	270.4	332.9	0.02238	0.02128	295725	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	99	50	1.0	0	0.01	ld	458.0	395.5	543.1	0.022	0.02128	288868	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r1.genepop	100	50	1.0	0	0.01	ld	373.7	330.8	428.8	0.02216	0.02128	291151	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	1	530	1.0	0	0.01	ld	Inf	74354.2	Inf	0.00189	0.0019	371214	530.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	2	50	1.0	0	0.01	ld	388.0	344.2	444.0	0.02213	0.02128	324733	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	3	50	1.0	0	0.01	ld	701.2	571.3	905.3	0.02175	0.02128	317560	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	4	50	1.0	0	0.01	ld	620.7	517.6	773.5	0.02181	0.02128	326338	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	5	50	1.0	0	0.01	ld	560.9	475.4	682.6	0.02187	0.02128	329569	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	6	50	1.0	0	0.01	ld	403.8	356.8	464.4	0.0221	0.02128	327147	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	7	50	1.0	0	0.01	ld	502.7	432.9	598.3	0.02194	0.02128	331991	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	8	50	1.0	0	0.01	ld	333.4	300.7	373.8	0.02227	0.02128	332809	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	9	50	1.0	0	0.01	ld	572.4	483.2	700.7	0.02186	0.02128	324737	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	10	50	1.0	0	0.01	ld	415.4	366.2	479.2	0.02207	0.02128	331991	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	11	50	1.0	0	0.01	ld	275.7	252.7	303.1	0.02248	0.02128	332801	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	12	50	1.0	0	0.01	ld	471.7	409.9	554.7	0.02198	0.02128	335251	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	13	50	1.0	0	0.01	ld	397.2	351.8	455.4	0.02211	0.02128	330375	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	14	50	1.0	0	0.01	ld	468.9	406.9	552.2	0.02198	0.02128	325540	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	15	50	1.0	0	0.01	ld	445.8	389.1	521.1	0.02202	0.02128	322330	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	16	50	1.0	0	0.01	ld	496.4	427.9	590.0	0.02194	0.02128	328754	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	17	50	1.0	0	0.01	ld	438.3	383.4	510.7	0.02203	0.02128	323933	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	18	50	1.0	0	0.01	ld	266.9	245.0	292.8	0.02252	0.02128	324730	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	19	50	1.0	0	0.01	ld	310.3	281.6	345.2	0.02234	0.02128	331189	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	20	50	1.0	0	0.01	ld	461.3	401.2	541.6	0.022	0.02128	326340	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	21	50	1.0	0	0.01	ld	331.0	298.4	371.3	0.02228	0.02128	324742	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	22	50	1.0	0	0.01	ld	252.0	232.3	275.1	0.02259	0.02128	325546	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	23	50	1.0	0	0.01	ld	256.0	235.6	280.0	0.02257	0.02128	321539	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	24	50	1.0	0	0.01	ld	264.6	243.3	289.9	0.02253	0.02128	331182	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	25	50	1.0	0	0.01	ld	337.7	303.7	379.9	0.02226	0.02128	322342	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	26	50	1.0	0	0.01	ld	234.9	217.5	255.1	0.02268	0.02128	322336	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	27	50	1.0	0	0.01	ld	241.5	223.0	263.0	0.02264	0.02128	315181	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	28	50	1.0	0	0.01	ld	432.2	378.6	502.9	0.02204	0.02128	321537	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	29	50	1.0	0	0.01	ld	491.3	423.5	584.1	0.02195	0.02128	321537	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	30	50	1.0	0	0.01	ld	311.7	282.5	347.4	0.02234	0.02128	324741	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	31	50	1.0	0	0.01	ld	335.2	301.4	377.0	0.02226	0.02128	317559	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	32	50	1.0	0	0.01	ld	312.2	282.3	348.7	0.02234	0.02128	312026	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	33	50	1.0	0	0.01	ld	365.3	326.1	414.9	0.02218	0.02128	323132	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	34	50	1.0	0	0.01	ld	201.7	188.5	216.8	0.02291	0.02128	315182	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	35	50	1.0	0	0.01	ld	475.8	411.6	562.8	0.02197	0.02128	319147	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	36	50	1.0	0	0.01	ld	281.5	257.1	310.8	0.02245	0.02128	319148	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	37	50	1.0	0	0.01	ld	390.4	346.2	447.0	0.02213	0.02128	326340	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	38	50	1.0	0	0.01	ld	263.1	241.6	288.5	0.02253	0.02128	319940	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	39	50	1.0	0	0.01	ld	378.9	336.8	432.4	0.02215	0.02128	322342	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	40	50	1.0	0	0.01	ld	228.7	212.0	248.0	0.02272	0.02128	315975	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	41	50	1.0	0	0.01	ld	307.8	279.1	342.9	0.02235	0.02128	319140	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	42	50	1.0	0	0.01	ld	372.5	331.3	425.0	0.02217	0.02128	313602	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	43	50	1.0	0	0.01	ld	458.6	398.7	538.8	0.022	0.02128	320738	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	44	50	1.0	0	0.01	ld	252.7	232.9	276.1	0.02258	0.02128	323140	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	45	50	1.0	0	0.01	ld	526.0	449.0	633.7	0.02191	0.02128	319940	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	46	50	1.0	0	0.01	ld	363.7	324.1	413.8	0.02219	0.02128	311242	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	47	50	1.0	0	0.01	ld	325.1	292.8	365.0	0.02229	0.02128	309672	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	48	50	1.0	0	0.01	ld	340.0	305.2	383.4	0.02225	0.02128	314386	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	49	50	1.0	0	0.01	ld	366.1	326.6	416.0	0.02218	0.02128	321536	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	50	50	1.0	0	0.01	ld	299.4	272.1	332.6	0.02238	0.02128	318349	50.0
/Users/brit/Desktop/AgeStuctureNe/negui/output/dolphin_8_14_16.r2.genepop	51	50	1.0	0	0.01	ld	323.6	291.8	362.8	0.0223	0.02128	313592	50.0
